Sr No,timestamp,act379,act13,act279,act323,act363,act302,latitude,longitude,FIR
1866,06-03-2018 18:40,0,0,1,0,0,0,22.711535,75.860105,FIR1373$
1867,06-03-2018 14:30,0,0,1,0,0,0,22.711535,75.860105,FIR1226$
1868,06-03-2018 20:30,0,0,0,1,0,0,22.757062,75.882186,FIR1273$
1869,06-03-2018 01:35,0,0,0,1,0,0,22.757062,75.882186,FIR1861$
1870,06-03-2018 11:30,0,0,1,0,0,0,22.70607,75.860504,FIR1215$
1871,06-03-2018 10:10,0,0,0,1,0,0,22.714156,75.856339,FIR1202$
1872,07-03-2018 14:50,0,0,1,0,0,0,22.72675,75.881079,FIR34$
1873,07-03-2018 20:40,1,0,0,0,0,0,22.721868,75.874134,FIR1183$
1874,07-03-2018 13:35,0,0,0,0,1,0,22.72104,75.903652,FIR684$
1875,07-03-2018 22:55,0,0,1,0,0,0,22.729645,75.897313,FIR1615$
1876,7/3/2018 16.42 ,0,0,0,1,0,0,22.813268,75.848615,FIR1173$
1877,7/3/2018 17.28,0,0,0,1,0,0,22.745585,75.860658,FIR649$
1878,07-03-2018 18:05,1,0,0,0,0,0,22.744118,75.894023,FIR241$
1879,07-03-2018 14:00,1,0,0,0,0,0,22.792347,75.907511,FIR947$
1880,07-03-2018 16:00,0,0,1,0,0,0,22.792347,75.907511,FIR96$
1881,07-03-2018 18:00,0,0,0,1,0,0,22.741773,75.923824,FIR1059$
1882,07-03-2018 00:35,0,0,0,1,0,0,22.741773,75.923824,FIR1755$
1883,07-03-2018 20:20,0,0,1,0,0,0,22.728835,75.8796,FIR1658$
1884,07-03-2018 13:00,,0,0,,0,0,22.771026,75.851612,FIR1726$
1885,07-03-2018 16:15,0,0,0,,0,0,22.707853,75.860957,FIR917$
1886,07-03-2018 17:00,0,0,0,1,0,0,22.707853,75.860957,FIR177$
1887,07-03-2018 19:05,0,0,1,0,0,0,22.710027,75.862469,FIR418$
1888,07-03-2018 12:50,,0,0,0,,0,22.683873,75.879972,FIR1242$
1889,07-03-2018 21:05,0,0,0,1,0,0,22.673236,75.874455,FIR306$
1890,07-03-2018 12:20,0,0,1,0,0,0,22.714573,75.846375,FIR1737$
1891,07-03-2018 20:20,1,0,0,0,0,0,22.707243,75.842508,FIR640$
1892,07-03-2018 20:40,0,0,1,0,0,0,22.713983,75.841481,FIR61$
1893,07-03-2018 19:55,0,0,0,0,1,0,22.70976,75.830908,FIR1993$
1894,07-03-2018 21:20,0,0,0,1,0,0,22.708832,75.828798,FIR266$
1895,07-03-2018 03:50,0,0,0,1,0,0,22.71297,75.82358,FIR685$
1896,07-03-2018 21:10,0,0,0,1,0,0,22.693481,75.821483,FIR1454$
1897,07-03-2018 12:10,0,0,1,0,0,0,22.531931,75.769126,FIR409$
1898,07-03-2018 10:35,0,0,1,0,0,0,22.719569,75.857726,FIR1751$
1899,07-03-2018 23:45,0,0,1,0,0,0,22.686437,76.032055,FIR1055$
1900,28-02-2018 21:00,,0,0,0,,0,22.73726,75.875987,FIR102$
1901,28-02-2018 21:15,1,0,0,0,0,0,22.720992,75.876083,FIR813$
1902,28-02-2018 10:15,0,0,,0,0,0,22.736676,75.883168,FIR216$
1903,28-02-2018 10:15,0,0,1,0,0,0,22.746527,75.887139,FIR1460$
1904,28-02-2018 10:30,0,0,1,0,0,0,22.769531,,FIR836$
1905,28-02-2018 14:15,0,0,0,1,0,0,22.735218,75.913366,FIR837$
1906,28-02-2018 08:00,0,0,0,0,1,0,22.736766,75.908579,FIR855$
1907,28-02-2018 03:30,0,0,0,1,0,0,22.736766,75.908579,FIR447$
1908,28-02-2018 01:30,1,0,0,0,0,0,22.722247,75.915294,FIR439$
1909,28-02-2018 19:00,0,0,0,1,0,0,22.722247,75.915294,FIR1324$
1910,28-02-2018 14:10,0,0,0,1,0,0,22.741662,,FIR794$
1911,28-02-2018 14:25,0,0,0,1,0,0,22.741662,75.869137,FIR1513$
1912,28-02-2018 22:00,0,,0,0,0,0,22.746877,75.883168,FIR279$
1913,28-02-2018 22:00,0,0,0,1,0,0,22.744534,75.931421,FIR164$
1914,28-02-2018 22:10,0,0,0,1,0,0,22.765772,75.870461,FIR1864$
1915,28-02-2018 12:00,1,0,0,0,0,0,22.767806,75.875984,FIR986$
1916,28-02-2018 13:30,0,0,0,0,1,0,22.71521,75.870047,FIR100$
1917,28-02-2018 03:00,0,0,0,1,0,0,22.698342,75.910757,FIR1959$
1918,28-02-2018 23:50,0,0,0,1,0,0,22.694114,75.904223,FIR251$
1919,28-02-2018 19:00,1,0,0,0,0,0,22.711535,75.860105,FIR820$
1920,28-02-2018 11:55,0,0,1,0,0,0,22.715121,75.856601,FIR1062$
1921,28-02-2018 11:00,0,0,0,1,0,0,22.719961,75.843657,FIR954$
1922,28-02-2018 18:00,0,0,1,0,0,0,22.719961,75.843657,FIR1801$
1923,28-02-2018 01:00,0,0,0,1,0,0,22.727249,75.853214,FIR1480$
1924,28-02-2018 00:00,1,0,0,0,0,0,22.72692,75.85158,FIR390$
1925,28-02-2018 22:10,0,0,1,0,0,0,22.72692,75.85158,FIR155$
1926,28-02-2018 22:30,0,,0,0,0,0,22.72692,75.85158,FIR172$
1927,28-02-2018 08:40,0,0,1,0,0,0,22.723873,75.828416,FIR932$
1928,28-02-2018 15:40,0,0,0,1,0,0,22.723873,75.828416,FIR582$
1929,28-02-2018 15:50,0,0,0,1,0,0,22.723873,75.828416,FIR334$
1930,28-02-2018 00:00,1,0,0,0,0,0,22.723873,75.828416,FIR811$
1931,28-02-2018 15:00,0,0,0,1,0,0,22.670918,,FIR185$
1932,28-02-2018 15:30,0,0,0,1,0,0,22.670918,75.827524,FIR1393$
1933,28-02-2018 19:05,0,0,0,1,0,0,22.670918,75.827524,FIR155$
1934,28-02-2018 19:25,0,0,0,1,0,0,22.670918,75.827524,FIR1324$
1935,28-02-2018 19:50,0,0,0,1,0,0,22.670918,75.827524,FIR800$
1936,28-02-2018 19:20,0,0,0,1,0,0,22.670918,75.827524,FIR739$
1937,28-02-2018 13:00,0,0,0,1,0,0,22.74359,75.793494,FIR155$
1938,28-02-2018 16:00,0,0,0,1,0,0,22.74359,75.793494,FIR553$
1939,28-02-2018 21:45,0,0,0,1,0,0,22.709422,75.84624,FIR186$
1940,28-02-2018 23:00,0,0,0,1,0,0,22.709422,75.84624,FIR1163$
1941,28-02-2018 19:30,0,0,1,0,0,0,22.683833,75.829296,FIR1518$
1942,28-02-2018 17:00,0,1,0,0,0,0,22.683833,75.829296,FIR1995$
1943,28-02-2018 19:45,0,1,0,0,0,0,22.683833,75.829296,FIR601$
1944,28-02-2018 19:00,0,0,0,1,0,0,22.708925,75.853507,FIR1711$
1945,28-02-2018 20:00,0,0,0,1,0,0,22.708925,75.853507,FIR688$
1946,28-02-2018 17:00,0,0,1,0,0,0,22.705097,75.888405,FIR1845$
1947,28-02-2018 20:30,0,0,0,1,0,0,22.692111,75.867548,FIR1924$
1948,28-02-2018 15:50,0,,0,0,0,0,22.693141,75.827293,FIR1669$
1949,01-03-2018 12:00,1,0,0,0,0,0,22.66215,75.9035,FIR724$
1950,01-03-2018 14:30,1,0,0,0,0,0,22.66215,75.9035,FIR378$
1951,03-01-2018 16:30,,0,0,0,0,0,22.66215,75.9035,FIR448$
1952,01-03-2018 22:30,1,0,0,0,0,0,22.7462,75.8682,FIR1734$
1953,01-03-2018 18:35,,0,0,0,0,0,22.7278,75.8046,FIR1286$
1954,01-03-2018 16:40,1,0,0,0,0,0,22.713,75.8236,FIR1101$
1955,01-03-2018 01:45,1,0,0,0,0,0,22.6709,75.8275,FIR2018$
1956,01-03-2018 12:00,1,0,0,0,0,0,22.8514,75.5422,FIR1519$
1957,01-03-2018 12:20,0,0,1,0,0,0,22.7411,75.8512,FIR170$
1958,01-03-2018 17:20,0,0,1,0,0,0,22.7411,75.8512,FIR1216$
1959,01-03-2018 15:35,0,0,1,0,0,0,22.66215,75.9035,FIR655$
1960,01-03-2018 22:35,0,0,1,0,0,0,22.7094,75.8779,FIR186$
1961,01-03-2018 16:20,0,0,1,0,0,0,22.5778,75.7796,FIR985$
1962,01-03-2018 17:30,0,0,1,0,0,0,22.5778,75.7796,FIR794$
1963,01-03-2018 15:25,0,0,1,0,0,0,22.6854,75.6143,FIR400$
1964,01-03-2018 18:25,0,0,0,1,0,0,22.7115,75.8601,FIR1021$
1965,01-03-2018 20:45,0,0,0,1,0,0,22.6905,75.8191,FIR1320$
1966,01-03-2018 11:45,0,0,0,1,0,0,22.6905,75.8191,FIR325$
1967,01-03-2018 19:50,0,0,0,0,1,0,22.7368,75.9086,FIR966$
1968,01-03-2018 15:30,0,0,0,0,1,0,22.7462,75.8682,FIR1893$
1969,01-03-2018 16:05,0,0,0,0,1,0,22.7571,75.8822,FIR56$
1970,01-03-2018 15:15,0,1,0,0,0,0,22.713,75.8236,FIR1258$
1971,01-03-2018 15:20,0,,0,0,0,0,22.713,75.8236,FIR1460$
1972,01-03-2018 22:20,0,0,0,1,0,0,22.7373,75.8849,FIR1581$
1973,01-03-2018 22:30,1,0,0,0,0,0,22.7406,75.8509,FIR103$
1974,01-03-2018 18:25,0,0,0,1,0,0,22.7115,75.8601,FIR1781$
1975,01-03-2018 08:55,1,0,0,0,0,0,22.7115,75.8601,FIR558$
1976,01-03-2018 14:20,,0,0,0,0,0,22.7571,75.8822,FIR1218$
1977,01-03-2018 00:55,0,0,1,0,0,0,22.72,75.8437,FIR423$
1978,01-03-2018 18:35,0,0,0,1,0,0,22.7269,75.8516,FIR1878$
1979,01-03-2018 12:05,1,0,0,0,0,0,22.6905,75.8191,FIR1445$
1980,03-03-2018 20:10,1,0,0,0,0,0,22.7177,75.8647,FIR1872$
1981,03-03-2018 20:05,1,0,0,0,0,0,22.7182,75.8749,FIR52$
1982,03-03-2018 19:45,1,0,0,0,0,0,22.7533,75.8937,FIR1084$
1983,03-03-2018 15:30,1,0,0,0,0,0,22.7406,75.8509,FIR1357$
1984,03-03-2018 16:00,1,0,0,0,0,0,22.7406,75.8509,FIR1213$
1985,03-03-2018 13:40,0,0,1,0,0,0,22.7244,75.8839,FIR836$
1986,03-03-2018 17:40,0,0,1,0,0,0,22.7152,75.87,FIR1865$
1987,03-03-2018 12:50,0,0,1,0,0,0,22.66215,75.9035,FIR458$
1988,03-03-2018 13:00,0,0,1,0,0,0,22.7406,75.8509,FIR1344$
1989,03-03-2018 23:10,0,0,1,0,0,0,22.713,75.8236,FIR988$
1990,03-03-2018 20:40,0,0,1,0,0,0,22.6854,75.6143,FIR1273$
1991,03-03-2018 04:10,0,0,0,1,0,0,22.7853,75.9057,FIR587$
1992,03-03-2018 20:05,0,0,0,1,0,0,22.7462,75.8682,FIR1734$
1993,03-03-2018 00:15,0,0,0,1,0,0,22.72,75.8437,FIR1276$
1994,03-03-2018 22:50,0,0,0,1,0,0,22.713,75.8236,FIR93$
1995,03-03-2018 23:40,0,0,0,0,1,0,22.7368,75.9086,FIR536$
1996,03-03-2018 14:10,0,0,0,0,1,0,22.7278,75.8046,FIR633$
1997,03-03-2018 22:50,0,0,1,0,0,0,22.7368,75.9086,FIR1634$
1998,03-03-2018 03:15,0,0,1,0,0,0,22.5524,75.7565,FIR1726$
1999,03-03-2018 16:10,0,0,1,0,0,0,22.814795,75.935097,FIR1979$
2000,03-03-2018 17:50,0,0,1,0,0,0,22.8514,75.5422,FIR1037$
2001,03-03-2018 21:20,0,0,0,1,0,0,22.7462,75.8682,FIR1159$
2002,03-03-2018 11:20,0,0,1,0,0,0,22.7406,75.8509,FIR1843$
2003,03-03-2018 14:00,0,0,0,1,0,0,22.7406,75.8509,FIR128$
2004,04-03-2018 09:00,0,0,0,1,0,0,22.724,75.8621,FIR1341$
2005,04-03-2018 19:05,0,0,1,0,0,0,22.7224,75.8743,FIR1183$
2006,04-03-2018 14:30,0,0,,0,0,0,22.7096,75.8885,FIR1809$
2007,04-03-2018 23:05,0,0,0,1,0,0,22.7145,75.8802,FIR633$
2008,04-03-2018 22:00,0,0,0,1,0,0,22.7007,75.8672,FIR1866$
2009,04-03-2018 18:30,0,0,0,1,0,0,22.7428,75.9034,FIR118$
2010,04-03-2018 22:00,0,0,0,1,0,0,22.7073,75.9131,FIR1630$
2011,04-03-2018 13:40,0,0,1,0,0,0,22.7093,75.9014,FIR705$
2012,04-03-2018 18:00,1,0,0,0,0,0,22.706,75.8605,FIR2037$
2013,04-03-2018 13:30,0,0,0,1,0,0,22.6962,75.8875,FIR720$
2014,04-03-2018 21:30,0,0,1,0,0,0,22.6474,75.9031,FIR1288$
2015,04-03-2018 22:00,0,0,0,1,0,0,22.7048,75.8366,FIR756$
2016,04-03-2018 08:00,0,0,1,0,0,0,22.68883,75.83114,FIR544$
2017,04-03-2018 20:00,0,0,0,,0,0,22.79283,75.738,FIR1741$
2018,04-03-2018 08:30,0,0,0,1,0,0,22.53765,75.83305,FIR755$
2019,04-03-2018 17:00,0,0,0,0,0,,22.539,75.911397,FIR998$
2020,04-03-2018 21:00,0,0,1,0,0,0,22.72522,75.8713,FIR159$
2021,05-03-2018 06:15,0,0,,0,0,0,22.7236,75.8591,FIR1058$
2022,05-03-2018 23:00,0,0,0,1,0,0,22.737,75.88501,FIR1712$
2023,05-03-2018 07:30,0,0,1,0,0,0,22.737,75.88501,FIR1885$
2024,05-03-2018 19:30,0,1,0,0,0,0,22.7379,75.897,FIR2075$
2025,05-03-2018 20:00,0,0,1,0,0,0,22.7657,75.8859,FIR850$
2026,05-03-2018 13:30,0,0,0,1,0,0,22.7813,75.9034,FIR469$
2027,05-03-2018 10:00,0,0,1,0,0,0,22.726,75.927,FIR1110$
2028,05-03-2018 14:00,0,0,1,0,0,0,22.726,75.927,FIR1655$
2029,05-03-2018 23:10,0,0,,0,0,0,22.7462,75.879,FIR53$
2030,05-03-2018 19:05,1,0,0,0,0,0,22.794868,75.853759,FIR882$
2031,05-03-2018 19:10,1,0,0,0,0,0,22.699621,75.859932,FIR1166$
2032,05-03-2018 03:30,0,0,0,1,0,0,22.710027,75.862469,FIR1980$
2033,05-03-2018 18:45,1,0,0,0,0,0,22.698714,75.868101,FIR1013$
2034,05-03-2018 12:10,1,0,0,0,0,0,22.725692,75.838532,FIR1576$
2035,05-03-2018 14:25,0,0,1,0,0,0,22.728529,75.845047,FIR797$
2036,05-03-2018 15:40,0,0,1,0,0,0,22.728529,75.845047,FIR1101$
2037,05-03-2018 00:45,0,0,0,1,0,0,22.706607,,FIR1122$
2038,05-03-2018 13:15,0,0,0,1,0,0,22.737303,,FIR991$
2039,05-03-2018 14:00,0,0,1,0,0,0,22.696486,75.831778,FIR625$
2040,05-03-2018 22:20,0,0,1,0,0,0,22.682472,75.837122,FIR1626$
2041,05-03-2018 19:45,1,0,0,0,0,0,22.690853,75.770579,FIR1439$
2042,05-03-2018 14:55,1,0,0,0,0,0,22.682074,75.852002,FIR266$
2043,05-03-2018 21:40,0,0,1,0,0,0,22.671956,75.830021,FIR482$
2044,05-03-2018 22:00,0,0,0,0,0,,22.531931,75.769126,FIR980$
2045,05-03-2018 19:10,0,0,1,0,0,0,22.929638,75.914387,FIR1775$
2046,05-03-2018 21:00,0,0,0,1,0,0,22.539009,75.911397,FIR369$
2047,05-03-2018 18:15,0,0,0,1,0,0,22.851444,75.542195,FIR1696$
2048,06-03-2018 11:40,0,0,0,1,0,0,22.727177,75.84129,FIR1524$
2049,06-03-2018 17:30,0,0,1,0,0,0,22.728835,75.8796,FIR1944$
2050,06-03-2018 15:20,0,0,1,0,0,0,22.725116,75.887766,FIR1355$
2051,06-03-2018 21:15,0,0,0,1,0,0,22.738098,75.887258,FIR2066$
2052,06-03-2018 20:45,0,0,0,0,,0,22.730898,75.913329,FIR1462$
2053,06-03-2018 13:45,0,0,1,0,0,0,22.703141,75.861505,FIR450$
2054,06-03-2018 15:30,0,0,0,1,0,0,22.701789,75.866702,FIR549$
2055,06-03-2018 17:25,0,0,0,1,0,0,22.69968,75.864652,FIR572$
2056,06-03-2018 18:40,0,0,1,0,0,0,22.711535,75.860105,FIR805$
2057,06-03-2018 14:30,0,0,1,0,0,0,22.711535,75.860105,FIR6$
2058,06-03-2018 20:30,0,0,0,1,0,0,22.757062,75.882186,FIR1271$
2059,06-03-2018 01:35,0,0,0,1,0,0,22.757062,75.882186,FIR638$
2060,06-03-2018 11:30,0,0,1,0,0,0,22.70607,75.860504,FIR1309$
2061,06-03-2018 10:10,0,0,0,1,0,0,22.714156,75.856339,FIR286$
2062,07-03-2018 14:50,0,0,,0,0,0,22.72675,75.881079,FIR1238$
2063,07-03-2018 20:40,1,0,0,0,0,0,22.721868,75.874134,FIR567$
2064,07-03-2018 13:35,0,0,0,0,1,0,22.72104,75.903652,FIR1993$
2065,07-03-2018 22:55,0,0,,0,0,0,22.729645,75.897313,FIR919$
2066,7/3/2018 16.42 ,0,0,0,1,0,0,22.813268,75.848615,FIR275$
2067,7/3/2018 17.28,0,0,0,1,0,0,22.745585,75.860658,FIR1501$
2068,07-03-2018 18:05,1,0,0,0,0,0,22.744118,75.894023,FIR69$
2069,07-03-2018 14:00,1,0,0,0,0,0,22.792347,75.907511,FIR399$
2070,07-03-2018 16:00,0,0,,0,0,0,22.792347,75.907511,FIR1643$
2071,07-03-2018 18:00,0,0,0,1,0,0,22.741773,75.923824,FIR1265$
2072,07-03-2018 00:35,0,0,0,1,0,0,22.741773,75.923824,FIR2090$
2073,07-03-2018 20:20,0,0,1,0,0,0,22.728835,75.8796,FIR2078$
2074,07-03-2018 13:00,0,0,0,1,0,0,22.771026,75.851612,FIR860$
2075,07-03-2018 16:15,0,0,0,1,0,0,22.707853,75.860957,FIR388$
2076,07-03-2018 17:00,0,0,0,1,0,0,22.707853,75.860957,FIR608$
2077,07-03-2018 19:05,0,0,1,0,0,0,22.710027,75.862469,FIR1381$
2078,07-03-2018 12:50,1,0,0,0,0,0,22.683873,75.879972,FIR563$
2079,07-03-2018 21:05,0,0,0,1,0,0,22.673236,75.874455,FIR1919$
2080,07-03-2018 12:20,,0,,0,0,0,22.714573,75.846375,FIR1054$
2081,07-03-2018 20:20,1,0,0,0,0,0,22.707243,75.842508,FIR570$
2082,07-03-2018 20:40,0,0,1,0,0,0,22.713983,75.841481,FIR994$
2083,07-03-2018 19:55,0,0,0,0,1,0,22.70976,75.830908,FIR1005$
2084,07-03-2018 21:20,0,0,0,1,0,0,22.708832,75.828798,FIR439$
2085,07-03-2018 03:50,0,0,0,1,0,0,22.71297,75.82358,FIR239$
2086,07-03-2018 21:10,0,0,0,1,0,0,22.693481,75.821483,FIR751$
2087,07-03-2018 12:10,0,0,1,0,0,0,22.531931,75.769126,FIR491$
2088,07-03-2018 10:35,0,0,1,0,0,0,22.719569,75.857726,FIR1980$
2089,07-03-2018 23:45,0,0,1,0,0,0,22.686437,76.032055,FIR1073$
